lon,lat,mean
-8.11787,39.1,0.1073685
-8.11787,39.2,0.1054395
-8.11787,39.3,0.103491
-8.11787,39.4,0.1003069
-8.11787,39.5,0.09639018
-8.11787,39.6,0.09189074
-8.11787,39.7,0.08839723
-8.11787,39.8,0.08572277
-8.11787,39.9,0.08267053
-8.11787,40,0.07973274
-8.11787,40.1,0.07735611
-8.11787,40.2,0.07582658
-8.11787,40.3,0.07424418
-8.11787,40.4,0.07276915
-8.11787,40.5,0.07080608
-8.11787,40.6,0.06909329
-8.11787,40.7,0.06752399
-8.11787,40.8,0.06576952
-8.11787,40.9,0.06388869
-8.11787,41,0.06237203
-8.11787,41.1,0.06113562
-8.11787,41.2,0.05974287
-8.11787,41.3,0.0585298
-8.11787,41.4,0.05744474
-8.11787,41.5,0.05653176
-8.11787,41.6,0.05576382
-8.11787,41.7,0.05520583
-8.11787,41.8,0.05472574
-8.11787,41.9,0.05425095
-8.11787,42,0.0537603
-8.11787,42.1,0.0531364
-8.11787,42.2,0.05293084
-8.01787,36.9,0.2597373
-8.01787,37,0.2226143
-8.01787,37.1,0.19986
-8.01787,37.2,0.1858777
-8.01787,37.3,0.1727717
-8.01787,37.4,0.1594698
-8.01787,37.5,0.1408049
-8.01787,37.6,0.1277918
-8.01787,37.7,0.1191801
-8.01787,37.8,0.1108488
-8.01787,37.9,0.1032451
-8.01787,38,0.1000425
-8.01787,38.1,0.09841482
-8.01787,38.2,0.09786579
-8.01787,38.3,0.09802943
-8.01787,38.4,0.09898571
-8.01787,38.5,0.09980536
-8.01787,38.6,0.1000713
-8.01787,38.7,0.09992266
-8.01787,38.8,0.1001859
-8.01787,38.9,0.1001209
-8.01787,39,0.1000801
-8.01787,39.1,0.09945019
-8.01787,39.2,0.09756535
-8.01787,39.3,0.0959506
-8.01787,39.4,0.0935366
-8.01787,39.5,0.09059744
-8.01787,39.6,0.0871627
-8.01787,39.7,0.08462604
-8.01787,39.8,0.08194283
-8.01787,39.9,0.07979997
-8.01787,40,0.07713836
-8.01787,40.1,0.07517576
-8.01787,40.2,0.07376719
-8.01787,40.3,0.07254144
-8.01787,40.4,0.07132794
-8.01787,40.5,0.06946588
-8.01787,40.6,0.06806306
-8.01787,40.7,0.06666981
-8.01787,40.8,0.06491656
-8.01787,40.9,0.06302994
-8.01787,41,0.06175698
-8.01787,41.1,0.06047794
-8.01787,41.2,0.05914294
-8.01787,41.3,0.05803737
-8.01787,41.4,0.05701509
-8.01787,41.5,0.05622491
-8.01787,41.6,0.0553527
-8.01787,41.7,0.05496188
-8.01787,41.8,0.05448978
-8.01787,41.9,0.05411
-8.01787,42,0.05363107
-8.01787,42.1,0.05303998
-8.01787,42.2,0.05278043
-7.91787,36.9,0.2627432
-7.91787,37,0.2244724
-7.91787,37.1,0.2001754
-7.91787,37.2,0.1856166
-7.91787,37.3,0.1726377
-7.91787,37.4,0.1580837
-7.91787,37.5,0.1390678
-7.91787,37.6,0.1259233
-7.91787,37.7,0.1168528
-7.91787,37.8,0.1085117
-7.91787,37.9,0.1006313
-7.91787,38,0.09635793
-7.91787,38.1,0.09371809
-7.91787,38.2,0.09427536
-7.91787,38.3,0.09380479
-7.91787,38.4,0.09360212
-7.91787,38.5,0.09466504
-7.91787,38.6,0.09461207
-7.91787,38.7,0.09412625
-7.91787,38.8,0.09337159
-7.91787,38.9,0.09380993
-7.91787,39,0.09371822
-7.91787,39.1,0.09311333
-7.91787,39.2,0.09136242
-7.91787,39.3,0.08927712
-7.91787,39.4,0.08767564
-7.91787,39.5,0.08578239
-7.91787,39.6,0.08288958
-7.91787,39.7,0.08039401
-7.91787,39.8,0.07884979
-7.91787,39.9,0.0769107
-7.91787,40,0.07458398
-7.91787,40.1,0.07290012
-7.91787,40.2,0.07174911
-7.91787,40.3,0.07077223
-7.91787,40.4,0.06969094
-7.91787,40.5,0.06804593
-7.91787,40.6,0.06664289
-7.91787,40.7,0.06539248
-7.91787,40.8,0.06407543
-7.91787,40.9,0.06218513
-7.91787,41,0.06085003
-7.91787,41.1,0.0597407
-7.91787,41.2,0.05853696
-7.91787,41.3,0.05746187
-7.91787,41.4,0.05651185
-7.91787,41.5,0.05567403
-7.91787,41.6,0.05499
-7.91787,41.7,0.05455724
-7.91787,41.8,0.05414839
-7.91787,41.9,0.05377912
-7.91787,42,0.05318143
-7.91787,42.1,0.05283898
-7.91787,42.2,0.05250613
-7.81787,36.9,0.2699921
-7.81787,37,0.22857
-7.81787,37.1,0.2004645
-7.81787,37.2,0.1846321
-7.81787,37.3,0.1710423
-7.81787,37.4,0.1555086
-7.81787,37.5,0.1364494
-7.81787,37.6,0.1228638
-7.81787,37.7,0.1135957
-7.81787,37.8,0.1058125
-7.81787,37.9,0.09744412
-7.81787,38,0.09297135
-7.81787,38.1,0.08998589
-7.81787,38.2,0.08899962
-7.81787,38.3,0.08813394
-7.81787,38.4,0.08745325
-7.81787,38.5,0.08745044
-7.81787,38.6,0.08749184
-7.81787,38.7,0.08788128
-7.81787,38.8,0.08749343
-7.81787,38.9,0.08750645
-7.81787,39,0.08764634
-7.81787,39.1,0.08647438
-7.81787,39.2,0.08507158
-7.81787,39.3,0.08362279
-7.81787,39.4,0.082493
-7.81787,39.5,0.08105986
-7.81787,39.6,0.07814012
-7.81787,39.7,0.07629957
-7.81787,39.8,0.0751016
-7.81787,39.9,0.0737289
-7.81787,40,0.07180604
-7.81787,40.1,0.07033649
-7.81787,40.2,0.0693269
-7.81787,40.3,0.06865925
-7.81787,40.4,0.06765385
-7.81787,40.5,0.06621184
-7.81787,40.6,0.06490496
-7.81787,40.7,0.06403615
-7.81787,40.8,0.06284546
-7.81787,40.9,0.061212
-7.81787,41,0.05987912
-7.81787,41.1,0.0587244
-7.81787,41.2,0.05780053
-7.81787,41.3,0.05674485
-7.81787,41.4,0.05580167
-7.81787,41.5,0.05492819
-7.81787,41.6,0.05440512
-7.81787,41.7,0.05387112
-7.81787,41.8,0.05352282
-7.81787,41.9,0.05297681
-7.81787,42,0.05263208
-7.81787,42.1,0.05231078
-7.81787,42.2,0.05217502
-7.71787,36.9,0.2854406
-7.71787,37,0.2342879
-7.71787,37.1,0.2010644
-7.71787,37.2,0.1832662
-7.71787,37.3,0.1686658
-7.71787,37.4,0.1525316
-7.71787,37.5,0.1324624
-7.71787,37.6,0.1188122
-7.71787,37.7,0.1091347
-7.71787,37.8,0.1015759
-7.71787,37.9,0.09301528
-7.71787,38,0.08860981
-7.71787,38.1,0.08541413
-7.71787,38.2,0.08405221
-7.71787,38.3,0.08293449
-7.71787,38.4,0.08225399
-7.71787,38.5,0.08206111
-7.71787,38.6,0.08176576
-7.71787,38.7,0.08122586
-7.71787,38.8,0.08102508
-7.71787,38.9,0.08117413
-7.71787,39,0.08071455
-7.71787,39.1,0.08007598
-7.71787,39.2,0.07895441
-7.71787,39.3,0.07850873
-7.71787,39.4,0.07689529
-7.71787,39.5,0.07531632
-7.71787,39.6,0.07358491
-7.71787,39.7,0.07254595
-7.71787,39.8,0.07152098
-7.71787,39.9,0.07014329
-7.71787,40,0.06868198
-7.71787,40.1,0.06771445
-7.71787,40.2,0.06699576
-7.71787,40.3,0.06633399
-7.71787,40.4,0.06516714
-7.71787,40.5,0.06420264
-7.71787,40.6,0.06323673
-7.71787,40.7,0.06243251
-7.71787,40.8,0.06121944
-7.71787,40.9,0.05990746
-7.71787,41,0.05882428
-7.71787,41.1,0.05783561
-7.71787,41.2,0.0568904
-7.71787,41.3,0.05570472
-7.71787,41.4,0.05488683
-7.71787,41.5,0.05409516
-7.71787,41.6,0.05344124
-7.71787,41.7,0.05300399
-7.71787,41.8,0.05246693
-7.71787,41.9,0.05199786
-7.71787,42,0.05161586
-7.71787,42.1,0.0515053
-7.71787,42.2,0.05139402
-7.61787,36.9,0.2918291
-7.61787,37,0.239572
-7.61787,37.1,0.203113
-7.61787,37.2,0.1829355
-7.61787,37.3,0.1672634
-7.61787,37.4,0.1504272
-7.61787,37.5,0.1296997
-7.61787,37.6,0.1156783
-7.61787,37.7,0.1059543
-7.61787,37.8,0.09759587
-7.61787,37.9,0.08990844
